,sales_price,sales_date,Lot_size,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,zestimate,zindexvalue,full_bath,other_bath,is_studio,other_rooms,median_price,bg_1.0,bg_2.0,bg_3.0,bg_4.0,bg_5.0,bg_6.0,bg_7.0,bg_8.0,bg_9.0,bg_10.0,bg_11.0,bg_12.0,bg_13.0,bg_14.0,bg_15.0,ob_0.25,ob_0.5,ob_0.75
89,961000,01/28/2016,3162,2.0,1200.0,01/28/2016,961000.0,37.775504,-122.507477,913987.0,1214000,1.0,0.0,0,3.0,1061000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,695500,01/28/2016,1973,2.0,950.0,01/28/2016,695500.0,37.714051,-122.467584,643848.0,710500,1.0,0.0,0,2.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,976000,01/28/2016,2187,1.0,1028.0,01/28/2016,976000.0,37.802299,-122.404941,1044112.0,1238700,1.0,0.0,0,2.0,1100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,502000,01/27/2016,0,0.0,376.0,01/27/2016,502000.0,37.779014,-122.409446,513968.0,975700,1.0,0.0,1,1.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
93,675000,01/27/2016,2500,3.0,800.0,01/27/2016,675000.0,37.718075,-122.404179,692286.0,707100,1.0,0.0,0,1.0,625000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,850000,01/26/2016,7569,1.0,842.0,03/24/2015,640000.0,37.75738,-122.39283,905401.0,1277600,2.0,0.0,0,1.0,845250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,1650000,01/26/2016,82157,2.0,1111.0,01/26/2016,1650000.0,37.780117,-122.389648,1376614.0,1286900,2.0,0.0,0,2.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,860000,01/26/2016,2339,4.0,1325.0,01/26/2016,860000.0,37.712918,-122.449446,932005.0,814200,1.0,0.0,0,2.0,716500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,1125000,01/26/2016,2421,3.0,2234.0,01/26/2016,1125000.0,37.711727,-122.437085,917185.0,823000,3.0,0.0,0,0.0,725000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,5100000,01/26/2016,3153,6.0,4749.0,01/26/2016,5100000.0,37.768186,-122.437144,4791629.0,1500900,5.0,0.5,0,4.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
99,1800000,01/26/2016,2579,3.0,1591.0,01/26/2016,1800000.0,37.798244,-122.44452,2145649.0,2151200,2.0,0.5,0,6.0,1197500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100,4500000,01/26/2016,2848,4.0,3480.0,01/26/2016,4500000.0,37.747092,-122.43291200000002,2962385.0,1782000,4.0,0.0,0,4.0,1900000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1370000,01/25/2016,0,3.0,1853.0,01/25/2016,1370000.0,37.75816,-122.411765,1642925.0,1185400,2.0,0.0,0,6.0,960000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,910000,01/25/2016,2208,3.0,1400.0,01/25/2016,910000.0,37.729425,-122.42111,863116.0,767600,2.0,0.0,0,3.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,1475000,01/22/2016,1994,2.0,1105.0,01/22/2016,1475000.0,37.774467,-122.428491,1365025.0,1224800,1.0,0.0,0,4.0,1410000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1475000,01/22/2016,43557,2.0,1201.0,01/22/2016,1475000.0,37.778705,-122.412635,1418851.0,975700,2.0,0.0,0,2.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
105,640000,01/22/2016,80311,0.0,450.0,01/22/2016,640000.0,37.764114,-122.402984,631335.0,1277600,1.0,0.0,1,2.0,845250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106,4200000,01/22/2016,5500,3.0,3291.0,01/22/2016,4200000.0,37.794429,-122.428513,4163277.0,1910700,3.0,0.5,0,4.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,920000,01/22/2016,1751,2.0,1015.0,01/22/2016,920000.0,37.736454,-122.415593,738780.0,1248000,1.0,0.0,0,3.0,1107500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,945000,01/22/2016,12255,2.0,941.0,01/22/2016,945000.0,37.763992,-122.417823,1000174.0,1185400,2.0,0.0,0,3.0,960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
109,1250000,01/22/2016,2495,2.0,962.0,01/22/2016,1250000.0,37.761456,-122.40846100000002,1082093.0,1185400,1.0,0.0,0,3.0,1375000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1530000,01/22/2016,1799,2.0,1393.0,01/22/2016,1530000.0,37.746247,-122.416564,1481020.0,1248000,2.0,0.0,0,4.0,1107500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,780000,01/22/2016,87122,2.0,1332.0,01/22/2016,780000.0,37.725575,-122.4616,773173.0,1378600,2.0,0.5,0,2.0,528000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
112,1193000,01/22/2016,2495,1.0,590.0,01/22/2016,1193000.0,37.754001,-122.441489,1064070.0,1180100,1.0,0.0,0,4.0,1452500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1400000,01/22/2016,2945,4.0,2500.0,01/22/2016,1400000.0,37.751072,-122.441843,2088377.0,1782000,3.0,0.0,0,1.0,1900000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2210000,01/22/2016,2625,4.0,2610.0,01/22/2016,2210000.0,37.759799,-122.43077,3230417.0,1744100,4.0,0.0,0,9.0,1300000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2400000,01/22/2016,4691,4.0,2451.0,01/22/2016,2400000.0,37.763918,-122.435614,2089411.0,1475100,3.0,0.0,0,8.0,2400000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,890000,01/22/2016,2996,4.0,1362.0,01/22/2016,890000.0,37.743541,-122.497548,1233120.0,981900,2.0,0.0,0,2.0,804500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1325000,01/22/2016,2495,4.0,1622.0,01/28/2016,1325000.0,37.736824,-122.505856,751906.0,981900,3.0,0.0,0,5.0,804500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,815000,01/22/2016,3710,1.0,765.0,01/22/2016,815000.0,37.771928,-122.4446,940621.0,1369500,1.0,0.0,0,11.0,1170000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1240000,01/22/2016,2996,5.0,1990.0,01/22/2016,1240000.0,37.777463,-122.47562,1810327.0,1485300,3.0,0.0,0,3.0,1300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1700000,01/22/2016,3000,4.0,1824.0,01/22/2016,1700000.0,37.755071,-122.489092,965204.0,1125700,2.0,0.0,0,2.0,982500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,3750000,01/22/2016,11360,5.0,4095.0,01/22/2016,3750000.0,37.734454,-122.463624,4381290.0,3056100,4.0,0.5,0,4.0,2032500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122,417000,01/22/2016,2500,5.0,1875.0,01/22/2016,417000.0,37.714392,-122.409432,862924.0,707100,3.0,0.0,0,2.0,625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2600000,01/22/2016,1724,5.0,2837.0,01/22/2016,2600000.0,37.748021,-122.437943,2706923.0,1782000,3.0,0.0,0,4.0,1900000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,825000,01/21/2016,213232,1.0,787.0,01/21/2016,825000.0,37.777374,-122.393157,794744.0,975700,1.0,0.0,0,2.0,820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
125,1680000,01/21/2016,2827,3.0,1577.0,01/21/2016,1680000.0,37.757402,-122.432758,1934498.0,1744100,2.0,0.0,0,3.0,2019500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,578000,01/21/2016,36683,1.0,805.0,01/21/2016,578000.0,37.772199,-122.510375,587098.0,1214000,1.0,0.0,0,3.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,750000,01/21/2016,36683,2.0,1193.0,01/21/2016,750000.0,37.772199,-122.510375,851710.0,1214000,2.0,0.0,0,2.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1150000,01/21/2016,2495,3.0,1675.0,01/21/2016,1150000.0,37.762654,-122.503312,966107.0,1031800,2.0,0.0,0,4.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,638000,01/21/2016,2495,3.0,1125.0,01/21/2016,638000.0,37.732554,-122.38726,601102.0,731900,2.0,0.0,0,1.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,851000,01/21/2016,2500,4.0,2200.0,01/21/2016,851000.0,37.718594,-122.403955,873975.0,707100,3.0,0.0,0,4.0,625000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1175000,01/20/2016,2694,4.0,1800.0,01/20/2016,1175000.0,37.720695,-122.452421,937445.0,814200,4.0,0.0,0,4.0,717250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1505000,01/20/2016,3437,2.0,2160.0,01/20/2016,1505000.0,37.776786,-122.444044,2315675.0,1231800,3.0,0.0,0,5.0,925000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1290000,01/19/2016,5236,2.0,1000.0,01/19/2016,1290000.0,37.793228000000006,-122.40891,1795546.0,1459200,2.0,0.0,0,2.0,1320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1000000,01/19/2016,3000,2.0,1034.0,01/19/2016,1000000.0,37.774327,-122.500107,1101153.0,1214000,1.0,0.0,0,3.0,1061000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1375000,01/19/2016,1600,2.0,1231.0,01/19/2016,1375000.0,37.80106,-122.43171,1441734.0,2186800,1.0,0.0,0,3.0,1400000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1262500,01/15/2016,42969,2.0,1092.0,01/15/2016,1262500.0,37.77898,-122.391754,1312018.0,1286900,2.0,0.0,0,2.0,1094000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,1300000,01/15/2016,2877,3.0,1525.0,01/15/2016,1300000.0,37.758876,-122.424258,1537770.0,1185400,1.0,0.0,0,3.0,960000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,876500,01/15/2016,113438,1.0,1030.0,01/15/2016,876500.0,37.80347,-122.40409,1028719.0,1238700,1.0,0.0,0,3.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
139,875000,01/15/2016,1799,2.0,1088.0,01/15/2016,875000.0,37.728438,-122.434292,876871.0,992600,1.0,0.0,0,3.0,820000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1125000,01/15/2016,17550,1.0,952.0,01/15/2016,1125000.0,37.790681,-122.429498,1170349.0,1910700,2.0,0.0,0,3.0,1285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1150000,01/15/2016,6381,2.0,1406.0,01/15/2016,1150000.0,37.790011,-122.43048,1262766.0,1910700,1.0,0.0,0,3.0,1285000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1550000,01/15/2016,2500,9.0,5085.0,01/15/2016,1550000.0,37.787988,-122.431495,5461047.0,1178700,7.0,0.0,0,6.0,1525000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1075000,01/15/2016,2996,4.0,1546.0,01/15/2016,1075000.0,37.736702,-122.505008,1013806.0,981900,3.0,0.0,0,3.0,804500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1150000,01/15/2016,3250,2.0,1125.0,01/15/2016,1150000.0,37.785783,-122.478874,1292703.0,2244500,2.0,0.0,0,2.0,1111000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1150000,01/15/2016,12161,2.0,958.0,01/15/2016,1150000.0,37.80009,-122.424682,1216690.0,2151200,2.0,0.0,0,2.0,1197500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146,1400000,01/15/2016,5844,2.0,1078.0,01/15/2016,1400000.0,37.80091,-122.430229,1349828.0,2186800,2.0,0.0,0,2.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147,1963000,01/15/2016,2500,3.0,1717.0,01/15/2016,1963000.0,37.805118,-122.435725,2546902.0,2186800,2.0,0.0,0,10.0,2655000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2350000,01/15/2016,1816,3.0,2002.0,01/15/2016,2350000.0,37.798579,-122.43433,2670211.0,2151200,3.0,0.5,0,6.0,3600000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
149,720000,01/15/2016,2500,4.0,1175.0,01/15/2016,720000.0,37.735509,-122.388068,735339.0,731900,2.0,0.0,0,1.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1200000,01/15/2016,2644,3.0,1450.0,01/15/2016,1200000.0,37.734682,-122.452493,1196619.0,1424100,1.0,0.0,0,3.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1300000,01/15/2016,2495,4.0,2100.0,01/15/2016,1300000.0,37.719099,-122.468325,1042186.0,874200,3.0,0.0,0,3.0,768000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,950000,01/15/2016,1750,3.0,1753.0,01/15/2016,950000.0,37.728726,-122.413656,953825.0,888400,3.0,0.0,0,4.0,725000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1045000,01/14/2016,1751,2.0,1077.0,01/14/2016,1045000.0,37.737634,-122.410499,1118463.0,1248000,1.0,0.0,0,4.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1000000,01/14/2016,2996,2.0,1175.0,01/14/2016,1000000.0,37.75348,-122.484273,1205558.0,1125700,1.0,0.0,0,3.0,982500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2400000,01/14/2016,3034,4.0,2193.0,01/14/2016,2400000.0,37.79675,-122.425354,2765504.0,1910700,4.0,0.0,0,4.0,1285000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,7450000,01/14/2016,3436,3.0,2230.0,01/14/2016,7450000.0,37.79376,-122.444385,8086133.0,1910700,2.0,0.0,0,6.0,4000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,935000,01/14/2016,2495,5.0,1594.0,01/14/2016,935000.0,37.732869,-122.387815,769558.0,731900,3.0,0.0,0,3.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1950000,01/14/2016,2100,3.0,1675.0,01/14/2016,1950000.0,37.799094,-122.41542,2406148.0,1630000,2.0,0.0,0,3.0,1273000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1380000,01/13/2016,2687,2.0,1440.0,01/13/2016,1380000.0,37.768869,-122.425243,1370100.0,1185400,1.0,0.0,0,3.0,960000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,700000,01/13/2016,2121,1.0,1210.0,01/13/2016,700000.0,37.719729,-122.445083,642354.0,814200,1.0,0.0,0,4.0,716500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,990000,01/13/2016,3231,3.0,1465.0,01/13/2016,990000.0,37.709611,-122.433129,911446.0,823000,1.0,0.0,0,4.0,725000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,6500000,01/13/2016,3781,5.0,3851.0,01/13/2016,6500000.0,37.794209,-122.437789,7868171.0,1910700,5.0,0.0,0,8.0,4000000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2240000,01/13/2016,3000,8.0,4158.0,01/13/2016,2240000.0,37.77905300000001,-122.494007,2357494.0,1214000,6.0,0.0,0,7.0,1080500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,1265000,01/13/2016,2500,2.0,1535.0,01/13/2016,1265000.0,37.764874,-122.484231,1403499.0,1125700,1.0,0.0,0,4.0,982500.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,8400000,01/13/2016,3502,5.0,5590.0,01/13/2016,8400000.0,37.795785,-122.441671,10255025.0,2151200,5.0,0.5,0,6.0,3600000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166,680000,01/13/2016,2500,4.0,995.0,01/13/2016,680000.0,37.738125,-122.399345,676584.0,736700,2.0,0.0,0,1.0,631500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1250000,01/13/2016,3009,3.0,1575.0,01/13/2016,1250000.0,37.727581,-122.464761,1324789.0,1378600,1.0,0.5,0,4.0,1220000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168,1389000,01/12/2016,5750,3.0,1379.0,01/12/2016,1389000.0,37.75791,-122.421827,1410141.0,1185400,1.0,0.0,0,3.0,960000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,800000,01/12/2016,3438,4.0,2008.0,01/12/2016,800000.0,37.715924,-122.459257,912149.0,762700,2.0,0.0,0,3.0,630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2400000,01/12/2016,2840,7.0,3974.0,01/12/2016,2400000.0,37.777505,-122.438785,2909727.0,1231800,2.0,0.0,0,5.0,2400000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,665000,01/12/2016,644,2.0,830.0,01/12/2016,665000.0,37.778042,-122.506661,842718.0,1214000,1.0,0.0,0,3.0,1061000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,570000,01/12/2016,1050,3.0,1480.0,01/12/2016,570000.0,37.733425,-122.385585,715042.0,731900,3.0,0.0,0,4.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
173,1050000,01/12/2016,2848,5.0,1365.0,01/12/2016,1050000.0,37.743503,-122.433974,1562425.0,1782000,2.0,0.0,0,4.0,1900000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1310000,01/11/2016,2500,2.0,1625.0,01/11/2016,1310000.0,37.761581,-122.396117,1536488.0,1277600,1.0,0.0,0,4.0,845250.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,695000,01/11/2016,22394,1.0,541.0,01/11/2016,695000.0,37.793575,-122.41367,554249.0,1459200,1.0,0.0,0,2.0,1285750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1200000,01/11/2016,31662,1.0,1056.0,01/11/2016,1200000.0,37.791089,-122.413658,1120826.0,807800,1.0,0.0,0,2.0,665000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,825000,01/11/2016,44676,1.0,900.0,01/11/2016,825000.0,37.78482,-122.423994,842526.0,855500,1.0,0.0,0,3.0,710000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1250000,01/11/2016,1498,2.0,775.0,01/11/2016,1250000.0,37.742618,-122.409173,990518.0,1248000,1.0,0.0,0,2.0,1107500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,720000,01/11/2016,1873,2.0,1087.0,01/11/2016,720000.0,37.720294,-122.453327,641720.0,814200,1.0,0.0,0,2.0,717250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1054000,01/11/2016,2247,3.0,2781.0,01/11/2016,1054000.0,37.718283,-122.443689,1096512.0,814200,3.0,0.5,0,5.0,716500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
